출하일자,주문Code1,Sku Code,상품명,박스당PCS,총수량,가로(mm),세로(mm),높이(mm),오더번호,pcs출하,B2C구분,단위부피,수량의 부피,1박스이상되는 주문_표시,index,박스번호,Rank
2023.03.07,B2C(택배),W00474,艾多美 柔護寶貝洗髮沐浴露,28,1,65,65,175,723030605121,1,B2C,0.739375,0.739375,,272,,A
2023.03.07,B2C(택배),W00973,艾多美 阿拉比卡三合一即溶咖啡50入,12,1,170,75,172,723030605121,1,B2C,2.193,2.193,,273,,A
2023.03.07,B2C(택배),W00311,艾多美 去角質凝膠 1瓶,60,1,143,96,132,723030605122,1,B2C,1.812096,1.812096,,275,,A
2023.03.07,B2C(택배),W00331,艾多美 剝離式面膜 1瓶,60,1,143,96,132,723030605122,1,B2C,1.812096,1.812096,,276,,A
2023.03.07,B2C(택배),W00641,艾多美 身體乳液 1瓶,40,1,143,96,132,723030605122,1,B2C,1.812096,1.812096,,277,,B
2023.03.07,B2C(택배),W00541,艾多美 洗手乳,30,1,70,70,140,723030605122,1,B2C,0.6859999999999999,0.6859999999999999,,278,,B
2023.03.07,B2C(택배),W00801,艾多美 碗盤蔬果洗潔液,12,1,90,80,240,723030605125,1,B2C,1.728,1.728,,281,,A
2023.03.07,B2C(택배),W00474,艾多美 柔護寶貝洗髮沐浴露,28,2,65,65,175,723030605125,2,B2C,0.739375,1.47875,,283,,B
2023.03.07,B2C(택배),W00528,艾多美 男士全效洗髮沐浴露,15,2,71,71,210,723030605125,2,B2C,1.05861,2.11722,,284,,B
2023.03.07,B2C(택배),W00160,艾多美 益生菌 60包入,24,1,110,65,110,723030605125,1,B2C,0.7865,0.7865,,285,,A
2023.03.07,B2C(택배),W00982,艾多美 幸福堅果,4,1,335,110,205,723030605129,1,B2C,7.55425,7.55425,**,286,1.0,B
2023.03.07,B2C(택배),W01994,艾多美 純釀薄鹽醬油-黑豆油清,12,1,65,65,275,723030605129,1,B2C,1.161875,1.161875,**,287,1.0,B
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,6,310,110,212,723030605129,6,B2C,7.2292,43.3752,**,288,,B
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,6,310,110,212,723030605129,6,B2C,7.2292,43.3752,**,289,1.0,B
2023.03.07,B2C(택배),W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,1,245,125,48,723030605129,1,B2C,1.47,1.47,**,290,2.0,B
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030605129,1,B2C,1.812096,1.812096,**,291,2.0,A
2023.03.07,B2C(택배),W00801,艾多美 碗盤蔬果洗潔液,12,3,90,80,240,723030605136,3,B2C,1.728,5.184,,293,,A
2023.03.07,B2C(택배),W00861,艾多美 濃縮衣物洗潔液,6,4,192,132,312,723030605136,4,B2C,7.907328,31.629312,,294,,A
2023.03.07,B2C(택배),W00111,艾多美 高濃度魚油膠囊,56,2,67,67,121,723030605147,2,B2C,0.543169,1.086338,,295,,A
2023.03.07,B2C(택배),W00311,艾多美 去角質凝膠 1瓶,60,1,143,96,132,723030605147,1,B2C,1.812096,1.812096,,297,,B
2023.03.07,B2C(택배),W00460,艾多美 水嫩潤唇膏,180,2,20,19,75,723030605147,2,B2C,0.028499999999999998,0.056999999999999995,,299,,A
2023.03.07,B2C(택배),W00267,艾多美 凝萃煥膚 營養霜,72,1,70,70,62,723030605151,1,B2C,0.30379999999999996,0.30379999999999996,,301,,A
2023.03.07,B2C(택배),W00247,艾多美 凝萃煥膚 乳液,42,1,55,55,187,723030605151,1,B2C,0.5656749999999999,0.5656749999999999,,302,,B
2023.03.07,B2C(택배),W00192,艾多美 經典眼霜,84,1,68,66,59,723030605152,1,B2C,0.26479199999999997,0.26479199999999997,,303,,A
2023.03.07,B2C(택배),W00321,艾多美 卸妝乳 1瓶,40,1,143,96,132,723030605152,1,B2C,1.812096,1.812096,,304,,B
2023.03.07,B2C(택배),W90873,艾多美 銀離子柔濕巾-20抽,15,1,250,150,130,723030605152,1,B2C,4.875,4.875,,305,,A
2023.03.07,B2C(택배),W00564,艾多美 輕柔棉28cm,12,1,240,74,178,723030605152,1,B2C,3.1612799999999996,3.1612799999999996,,306,,A
2023.03.07,B2C(택배),W00531,艾多美 愛丹 1瓶,54,1,143,96,132,723030605152,1,B2C,1.812096,1.812096,,308,,B
2023.03.07,B2C(택배),W00111,艾多美 高濃度魚油膠囊,56,2,67,67,121,723030605155,2,B2C,0.543169,1.086338,,309,,A
2023.03.07,B2C(택배),W00482,艾多美 深層卸妝油,54,1,47,46,192,723030605155,1,B2C,0.415104,0.415104,,310,,B
2023.03.07,B2C(택배),W01994,艾多美 純釀薄鹽醬油-黑豆油清,12,3,65,65,275,723030605158,3,B2C,1.161875,3.4856249999999998,,312,,B
2023.03.07,B2C(택배),W00631,艾多美 沐浴乳 1瓶,8,1,143,96,132,723030605158,1,B2C,1.812096,1.812096,,315,,B
2023.03.07,B2C(택배),W00460,艾多美 水嫩潤唇膏,180,1,20,19,75,723030605158,1,B2C,0.028499999999999998,0.028499999999999998,,316,,B
2023.03.07,B2C(택배),W00828,艾多美 濃縮洗衣粉,5,1,320,110,330,723030605160,1,B2C,11.616,11.616,,317,,A
2023.03.07,B2C(택배),W00321,艾多美 卸妝乳 1瓶,40,1,143,96,132,723030605163,1,B2C,1.812096,1.812096,,319,,B
2023.03.07,B2C(택배),W90946,艾多美 苦瓜萃取複方膠囊,94,4,70,53,115,723030605163,4,B2C,0.42665,1.7066,,321,,A
2023.03.07,B2C(택배),W00121,艾多美 維他命C粉,20,1,111,90,136,723030605164,1,B2C,1.3586399999999998,1.3586399999999998,,322,,B
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,4,310,110,212,723030605164,4,B2C,7.2292,28.9168,,323,,B
2023.03.07,B2C(택배),W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,2,245,125,48,723030605177,2,B2C,1.47,2.94,,325,,B
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,2,143,96,132,723030605177,2,B2C,1.812096,3.624192,,326,,B
2023.03.07,B2C(택배),W00511,艾多美 牙刷(小型刷頭) 1組 (8支),30,1,245,105,48,723030605179,1,B2C,1.2348,1.2348,,328,,A
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030605179,1,B2C,1.812096,1.812096,,329,,B
2023.03.07,B2C(택배),W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,1,245,125,48,723030605179,1,B2C,1.47,1.47,,330,,A
2023.03.07,B2C(택배),W00121,艾多美 維他命C粉,20,1,111,90,136,723030605179,1,B2C,1.3586399999999998,1.3586399999999998,,333,,A
2023.03.07,B2C(택배),W00179,艾多美 鳳梨綜合酵素粉,48,1,161,75,116,723030605180,1,B2C,1.4006999999999998,1.4006999999999998,,334,,B
2023.03.07,B2C(택배),W00121,艾多美 維他命C粉,20,2,111,90,136,723030605180,2,B2C,1.3586399999999998,2.7172799999999997,,335,,B
2023.03.07,B2C(택배),W00460,艾多美 水嫩潤唇膏,180,5,20,19,75,723030605188,5,B2C,0.028499999999999998,0.1425,,338,,B
2023.03.07,B2C(택배),W00174,艾多美 膠囊葉黃素30,84,1,41,41,84,723030605188,1,B2C,0.141204,0.141204,,339,,A
2023.03.07,B2C(택배),W90873,艾多美 銀離子柔濕巾-20抽,15,7,250,150,130,723030605190,7,B2C,4.875,34.125,**,341,1.0,B
2023.03.07,B2C(택배),W90824,艾多美 PTFE薄膜口罩 無鼻樑條款(L)-尊王藍,60,1,215,110,52,723030605190,1,B2C,1.2298,1.2298,**,342,1.0,B
2023.03.07,B2C(택배),W90941,艾多美 好纖果乾-芒果綜合,24,7,290,120,150,723030605190,7,B2C,5.22,36.54,**,343,2.0,B
2023.03.07,B2C(택배),W00261,艾多美 BB霜 1瓶,91,4,143,96,132,723030605192,4,B2C,1.812096,7.248384,,344,,A
2023.03.07,B2C(택배),W00301,艾多美 洗面乳 1瓶,40,1,143,96,132,723030605192,1,B2C,1.812096,1.812096,,345,,B
2023.03.07,B2C(택배),W00321,艾多美 卸妝乳 1瓶,40,1,143,96,132,723030605192,1,B2C,1.812096,1.812096,,347,,A
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,6,310,110,212,723030605194,6,B2C,7.2292,43.3752,,349,,A
2023.03.07,B2C(택배),W00554,艾多美 輕柔棉24cm,12,1,187,67,186,723030605199,1,B2C,2.330394,2.330394,,350,,B
2023.03.07,B2C(택배),W90574,艾多美 輕柔棉18cm,24,2,115,65,139,723030605199,2,B2C,1.0390249999999999,2.0780499999999997,,351,,B
2023.03.07,B2C(택배),W00591,艾多美 精油 貼布 1盒(11包*5片),20,1,225,165,60,723030605199,1,B2C,2.2275,2.2275,,352,,A
2023.03.07,B2C(택배),W90671,艾多美 泡泡染髮乳-栗子紅,48,1,115,50,145,723030605199,1,B2C,0.83375,0.83375,,353,,B
2023.03.07,B2C(택배),W90673,艾多美 泡泡染髮乳-自然黑,48,2,115,50,145,723030605199,2,B2C,0.83375,1.6675,,355,,B
2023.03.07,B2C(택배),W00281,艾多美 防曬霜(裸膚) 1瓶,70,1,143,96,132,723030605202,1,B2C,1.812096,1.812096,,356,,A
2023.03.07,B2C(택배),W00755,艾多美 水嫩亮白精華液,54,1,48,50,180,723030605202,1,B2C,0.432,0.432,,359,,A
2023.03.07,B2C(택배),W00861,艾多美 濃縮衣物洗潔液,6,4,192,132,312,723030605203,4,B2C,7.907328,31.629312,,362,,A
2023.03.07,B2C(택배),W90906,艾多美 香烤海苔(大片裝),40,1,320,240,40,723030605206,1,B2C,3.072,3.072,,364,,B
2023.03.07,B2C(택배),W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,2,245,125,48,723030605206,2,B2C,1.47,2.94,,365,,B
2023.03.07,B2C(택배),W00281,艾多美 防曬霜(裸膚) 1瓶,70,1,143,96,132,723030605211,1,B2C,1.812096,1.812096,,366,,A
2023.03.07,B2C(택배),W00661,艾多美 潤絲乳 1瓶,8,1,143,96,132,723030605211,1,B2C,1.812096,1.812096,,369,,B
2023.03.07,B2C(택배),W90879,艾多美 隨行袖珍包,16,3,220,70,180,723030605211,3,B2C,2.772,8.315999999999999,,370,,B
2023.03.07,B2C(택배),W00111,艾多美 高濃度魚油膠囊,56,3,67,67,121,723030605211,3,B2C,0.543169,1.629507,,371,,A
2023.03.07,B2C(택배),W00276,艾多美 凝萃煥膚防曬乳,70,2,48,23,138,723030605216,2,B2C,0.152352,0.304704,,372,,B
2023.03.07,B2C(택배),W00696,艾多美 凝萃煥髮護髮霜,40,1,56,56,195,723030605216,1,B2C,0.61152,0.61152,,373,,A
2023.03.07,B2C(택배),W00756,艾多美 水嫩亮白乳霜,54,1,63,63,57,723030605216,1,B2C,0.226233,0.226233,,375,,B
2023.03.07,B2C(택배),W00564,艾多美 輕柔棉28cm,12,4,240,74,178,723030605219,4,B2C,3.1612799999999996,12.645119999999999,,377,,B
2023.03.07,B2C(택배),W00835,艾多美 304不鏽鋼絲球,100,1,215,119,30,723030605219,1,B2C,0.76755,0.76755,,378,,B
2023.03.07,B2C(택배),W90879,艾多美 隨行袖珍包,16,1,220,70,180,723030605219,1,B2C,2.772,2.772,,381,,B
2023.03.07,B2C(택배),W01999,艾多美 炸醬麵 4入,6,1,175,140,155,723030605219,1,B2C,3.7975,3.7975,,382,,A
2023.03.07,B2C(택배),W00631,艾多美 沐浴乳 1瓶,8,2,143,96,132,723030605221,2,B2C,1.812096,3.624192,,383,,B
2023.03.07,B2C(택배),W00003,艾多美 經典保養五件組,6,1,261,203,68,723030605221,1,B2C,3.6028439999999997,3.6028439999999997,,384,,B
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030605223,1,B2C,1.812096,1.812096,**,385,1.0,B
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,5,310,110,212,723030605223,5,B2C,7.2292,36.146,**,388,2.0,B
2023.03.07,B2C(택배),W00691,艾多美 頭皮舒爽洗髮露,6,1,72,72,195,723030605229,1,B2C,1.01088,1.01088,,391,,A
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,5,310,110,212,723030605229,5,B2C,7.2292,36.146,,392,,A
2023.03.07,B2C(택배),W90906,艾多美 香烤海苔(大片裝),40,2,320,240,40,723030605239,2,B2C,3.072,6.144,,396,,A
2023.03.07,B2C(택배),W00481,艾多美 溫和卸妝水,35,1,70,70,160,723030605239,1,B2C,0.7839999999999999,0.7839999999999999,,398,,B
2023.03.07,B2C(택배),W00291,艾多美 玫瑰舒緩噴霧 1瓶,54,1,143,96,132,723030605249,1,B2C,1.812096,1.812096,,399,,A
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030605249,1,B2C,1.812096,1.812096,,402,,B
2023.03.07,B2C(택배),W00591,艾多美 精油 貼布 1盒(11包*5片),20,1,225,165,60,723030605249,1,B2C,2.2275,2.2275,,403,,B
2023.03.07,B2C(택배),W00227,艾多美 凝萃煥膚 安瓶,42,2,50,50,120,723030605251,2,B2C,0.3,0.6,,407,,B
2023.03.07,B2C(택배),W00591,艾多美 精油 貼布 1盒(11包*5片),20,1,225,165,60,723030605256,1,B2C,2.2275,2.2275,,411,,A
2023.03.07,B2C(택배),W00531,艾多美 愛丹 1瓶,54,2,143,96,132,723030605263,2,B2C,1.812096,3.624192,,413,,A
2023.03.07,B2C(택배),W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,2,245,125,48,723030605263,2,B2C,1.47,2.94,,414,,B
2023.03.07,B2C(택배),W00756,艾多美 水嫩亮白乳霜,54,1,63,63,57,723030605263,1,B2C,0.226233,0.226233,,415,,B
2023.03.07,B2C(택배),W00755,艾多美 水嫩亮白精華液,54,1,48,50,180,723030605263,1,B2C,0.432,0.432,,416,,A
2023.03.07,B2C(택배),W00180,艾多美 即溶普洱茶,64,2,71,59,110,723030605267,2,B2C,0.46079,0.92158,,417,,A
2023.03.07,B2C(택배),W00828,艾多美 濃縮洗衣粉,5,1,320,110,330,723030605267,1,B2C,11.616,11.616,,418,,A
2023.03.07,B2C(택배),W00554,艾多美 輕柔棉24cm,12,2,187,67,186,723030605268,2,B2C,2.330394,4.660788,,421,,B
2023.03.07,B2C(택배),W90574,艾多美 輕柔棉18cm,24,2,115,65,139,723030605268,2,B2C,1.0390249999999999,2.0780499999999997,,422,,B
2023.03.07,B2C(택배),W00291,艾多美 玫瑰舒緩噴霧 1瓶,54,2,143,96,132,723030605268,2,B2C,1.812096,3.624192,,423,,B
2023.03.07,B2C(택배),W00237,艾多美 凝萃煥膚 精華液,132,1,45,45,144,723030605271,1,B2C,0.29159999999999997,0.29159999999999997,,424,,B
2023.03.07,B2C(택배),W00257,艾多美 凝萃煥膚 眼霜,112,1,65,65,56,723030605271,1,B2C,0.23659999999999998,0.23659999999999998,,425,,A
2023.03.07,B2C(택배),W00271,艾多美 防曬霜(白皙) 1瓶,70,1,143,96,132,723030605275,1,B2C,1.812096,1.812096,,427,,A
2023.03.07,B2C(택배),W00779,艾多美 積雪草淨膚凝露,40,2,47,47,173,723030605275,2,B2C,0.38215699999999997,0.7643139999999999,,428,,B
2023.03.07,B2C(택배),W00281,艾多美 防曬霜(裸膚) 1瓶,70,1,143,96,132,723030605275,1,B2C,1.812096,1.812096,,429,,B
2023.03.07,B2C(택배),W00276,艾多美 凝萃煥膚防曬乳,70,2,48,23,138,723030605275,2,B2C,0.152352,0.304704,,430,,B
2023.03.07,B2C(택배),W00192,艾多美 經典眼霜,84,1,68,66,59,723030605278,1,B2C,0.26479199999999997,0.26479199999999997,,432,,A
2023.03.07,B2C(택배),W00111,艾多美 高濃度魚油膠囊,56,1,67,67,121,723030605278,1,B2C,0.543169,0.543169,,433,,B
2023.03.07,B2C(택배),W00178,艾多美 螺旋藻膠囊 100%,80,1,60,60,121,723030605284,1,B2C,0.4356,0.4356,,436,,A
2023.03.07,B2C(택배),W00755,艾多美 水嫩亮白精華液,54,1,48,50,180,723030605284,1,B2C,0.432,0.432,,437,,B
2023.03.07,B2C(택배),W00756,艾多美 水嫩亮白乳霜,54,1,63,63,57,723030605284,1,B2C,0.226233,0.226233,,438,,A
2023.03.07,B2C(택배),W90671,艾多美 泡泡染髮乳-栗子紅,48,2,115,50,145,723030605284,2,B2C,0.83375,1.6675,,439,,A
2023.03.07,B2C(택배),W90673,艾多美 泡泡染髮乳-自然黑,48,1,115,50,145,723030605284,1,B2C,0.83375,0.83375,,440,,A
2023.03.07,B2C(택배),W00871,艾多美 濃縮衣物柔軟精,6,1,192,132,312,723030605285,1,B2C,7.907328,7.907328,,441,,A
2023.03.07,B2C(택배),W00331,艾多美 剝離式面膜 1瓶,60,1,143,96,132,723030605285,1,B2C,1.812096,1.812096,,442,,A
2023.03.07,B2C(택배),W90189,艾多美 玻尿酸深層卸妝濕巾,36,3,143,96,132,723030605285,3,B2C,1.812096,5.436287999999999,,443,,A
2023.03.07,B2C(택배),W00554,艾多美 輕柔棉24cm,12,1,187,67,186,723030605285,1,B2C,2.330394,2.330394,,444,,B
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,4,310,110,212,723030605285,4,B2C,7.2292,28.9168,,445,,B
2023.03.07,B2C(택배),W00121,艾多美 維他命C粉,20,1,111,90,136,723030605285,1,B2C,1.3586399999999998,1.3586399999999998,,446,,B
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,1,310,110,212,723030605286,1,B2C,7.2292,7.2292,,448,,B
2023.03.07,B2C(택배),W00227,艾多美 凝萃煥膚 安瓶,42,1,50,50,120,723030605286,1,B2C,0.3,0.3,,449,,B
2023.03.07,B2C(택배),W90825,艾多美 PTFE薄膜口罩 無鼻樑條款(M)-尊王藍,60,1,215,110,52,723030605290,1,B2C,1.2298,1.2298,,451,,A
2023.03.07,B2C(택배),W00276,艾多美 凝萃煥膚防曬乳,70,2,48,23,138,723030605290,2,B2C,0.152352,0.304704,,452,,A
2023.03.07,B2C(택배),W00192,艾多美 經典眼霜,84,1,68,66,59,723030605298,1,B2C,0.26479199999999997,0.26479199999999997,,453,,A
2023.03.07,B2C(택배),W00281,艾多美 防曬霜(裸膚) 1瓶,70,1,143,96,132,723030605298,1,B2C,1.812096,1.812096,,454,,B
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,4,310,110,212,723030605298,4,B2C,7.2292,28.9168,,455,,A
2023.03.07,B2C(택배),W00971,艾多美 阿拉比卡三合一即溶咖啡,4,2,180,155,320,723030605307,2,B2C,8.927999999999999,17.855999999999998,,456,,A
2023.03.07,B2C(택배),W00657,艾多美 凝萃煥髪三部曲,8,1,198,76,219,723030605307,1,B2C,3.295512,3.295512,,457,,B
2023.03.07,B2C(택배),W90673,艾多美 泡泡染髮乳-自然黑,48,1,115,50,145,723030605307,1,B2C,0.83375,0.83375,,458,,B
2023.03.07,B2C(택배),W00521,艾多美 蜂膠牙膏50g 1組(4條),60,2,100,30,170,723030605307,2,B2C,0.51,1.02,,461,,A
2023.03.07,B2C(택배),W00267,艾多美 凝萃煥膚 營養霜,72,1,70,70,62,723030605312,1,B2C,0.30379999999999996,0.30379999999999996,,463,,A
2023.03.07,B2C(택배),W00975,艾多美 阿拉比卡即溶黑咖啡,9,2,190,130,95,723030605313,2,B2C,2.3465,4.693,,465,,B
2023.03.07,B2C(택배),W90946,艾多美 苦瓜萃取複方膠囊,94,4,70,53,115,723030605313,4,B2C,0.42665,1.7066,,466,,A
2023.03.07,B2C(택배),W00591,艾多美 精油 貼布 1盒(11包*5片),20,3,225,165,60,723030605315,3,B2C,2.2275,6.6825,,467,,A
2023.03.07,B2C(택배),W00631,艾多美 沐浴乳 1瓶,8,2,143,96,132,723030605315,2,B2C,1.812096,3.624192,,468,,A
2023.03.07,B2C(택배),W00641,艾多美 身體乳液 1瓶,40,1,143,96,132,723030605315,1,B2C,1.812096,1.812096,,469,,B
2023.03.07,B2C(택배),W00982,艾多美 幸福堅果,4,1,335,110,205,723030605315,1,B2C,7.55425,7.55425,,471,,B
2023.03.07,B2C(택배),W92018,艾多美 長效防蚊液,48,3,4,4,17,723030605315,3,B2C,0.000272,0.000816,,472,,A
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,3,310,110,212,723030605315,3,B2C,7.2292,21.6876,,473,,B
2023.03.07,B2C(택배),W00975,艾多美 阿拉比卡即溶黑咖啡,9,1,190,130,95,723030605326,1,B2C,2.3465,2.3465,,474,,B
2023.03.07,B2C(택배),W00835,艾多美 304不鏽鋼絲球,100,2,215,119,30,723030605327,2,B2C,0.76755,1.5351,,477,,A
2023.03.07,B2C(택배),W00271,艾多美 防曬霜(白皙) 1瓶,70,1,143,96,132,723030605327,1,B2C,1.812096,1.812096,,478,,B
2023.03.07,B2C(택배),W00121,艾多美 維他命C粉,20,2,111,90,136,723030605327,2,B2C,1.3586399999999998,2.7172799999999997,,480,,A
2023.03.07,B2C(택배),W00276,艾多美 凝萃煥膚防曬乳,70,3,48,23,138,723030605329,3,B2C,0.152352,0.45705599999999996,,481,,A
2023.03.07,B2C(택배),W00281,艾多美 防曬霜(裸膚) 1瓶,70,2,143,96,132,723030605329,2,B2C,1.812096,3.624192,,482,,A
2023.03.07,B2C(택배),W00170,艾多美 諾麗果發酵液,6,4,15,12,36,723030605333,4,B2C,0.00648,0.02592,,486,,A
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,2,143,96,132,723030605335,2,B2C,1.812096,3.624192,,491,,B
2023.03.07,B2C(택배),W00601,艾多美 洗髮乳 1瓶,8,2,143,96,132,723030605338,2,B2C,1.812096,3.624192,,492,,B
2023.03.07,B2C(택배),W00661,艾多美 潤絲乳 1瓶,8,2,143,96,132,723030605338,2,B2C,1.812096,3.624192,,493,,A
2023.03.07,B2C(택배),W00801,艾多美 碗盤蔬果洗潔液,12,3,90,80,240,723030605338,3,B2C,1.728,5.184,,494,,A
2023.03.07,B2C(택배),W00861,艾多美 濃縮衣物洗潔液,6,2,192,132,312,723030605338,2,B2C,7.907328,15.814656,,496,,A
2023.03.07,B2C(택배),W00521,艾多美 蜂膠牙膏50g 1組(4條),60,1,100,30,170,723030605338,1,B2C,0.51,0.51,,497,,B
2023.03.07,B2C(택배),W00217,艾多美 凝萃煥膚 化妝水,42,1,55,55,187,723030605339,1,B2C,0.5656749999999999,0.5656749999999999,,498,,B
2023.03.07,B2C(택배),W00975,艾多美 阿拉比卡即溶黑咖啡,9,4,190,130,95,723030605341,4,B2C,2.3465,9.386,,501,,B
2023.03.07,B2C(택배),W00174,艾多美 膠囊葉黃素30,84,1,41,41,84,723030605345,1,B2C,0.141204,0.141204,,504,,A
2023.03.07,B2C(택배),W00111,艾多美 高濃度魚油膠囊,56,1,67,67,121,723030605346,1,B2C,0.543169,0.543169,,505,,B
2023.03.07,B2C(택배),W00620,艾多美 養髮液,40,1,55,55,195,723030605346,1,B2C,0.5898749999999999,0.5898749999999999,,506,,A
2023.03.07,B2C(택배),W00173,艾多美 葉黃素膠囊,108,1,55,55,110,723030605346,1,B2C,0.33275,0.33275,,507,,A
2023.03.07,B2C(택배),W00227,艾多美 凝萃煥膚 安瓶,42,1,50,50,120,723030605351,1,B2C,0.3,0.3,,508,,A
2023.03.07,B2C(택배),W00971,艾多美 阿拉比卡三合一即溶咖啡,4,1,180,155,320,723030605351,1,B2C,8.927999999999999,8.927999999999999,,509,,A
2023.03.07,B2C(택배),W00975,艾多美 阿拉比卡即溶黑咖啡,9,2,190,130,95,723030605351,2,B2C,2.3465,4.693,,510,,A
2023.03.07,B2C(택배),W00483,艾多美 月桂保濕噴霧,54,1,34,34,160,723030605368,1,B2C,0.18495999999999999,0.18495999999999999,,511,,B
2023.03.07,B2C(택배),W00801,艾多美 碗盤蔬果洗潔液,12,1,90,80,240,723030605368,1,B2C,1.728,1.728,,512,,B
2023.03.07,B2C(택배),W00601,艾多美 洗髮乳 1瓶,8,2,143,96,132,723030605368,2,B2C,1.812096,3.624192,,513,,B
2023.03.07,B2C(택배),W00631,艾多美 沐浴乳 1瓶,8,2,143,96,132,723030605368,2,B2C,1.812096,3.624192,,514,,B
2023.03.07,B2C(택배),W00301,艾多美 洗面乳 1瓶,40,2,143,96,132,723030605374,2,B2C,1.812096,3.624192,,516,,A
2023.03.07,B2C(택배),W00861,艾多美 濃縮衣物洗潔液,6,1,192,132,312,723030605374,1,B2C,7.907328,7.907328,,517,,B
2023.03.07,B2C(택배),W00531,艾多美 愛丹 1瓶,54,2,143,96,132,723030605374,2,B2C,1.812096,3.624192,,519,,B
2023.03.07,B2C(택배),W01994,艾多美 純釀薄鹽醬油-黑豆油清,12,1,65,65,275,723030605381,1,B2C,1.161875,1.161875,,521,,A
2023.03.07,B2C(택배),W00975,艾多美 阿拉比卡即溶黑咖啡,9,1,190,130,95,723030605381,1,B2C,2.3465,2.3465,,522,,B
2023.03.07,B2C(택배),W00301,艾多美 洗面乳 1瓶,40,3,143,96,132,723030605388,3,B2C,1.812096,5.436287999999999,,524,,B
2023.03.07,B2C(택배),W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,1,245,125,48,723030605393,1,B2C,1.47,1.47,,525,,B
2023.03.07,B2C(택배),W00192,艾多美 經典眼霜,84,1,68,66,59,723030605393,1,B2C,0.26479199999999997,0.26479199999999997,,527,,A
2023.03.07,B2C(택배),W00160,艾多美 益生菌 60包入,24,1,110,65,110,723030605393,1,B2C,0.7865,0.7865,,528,,B
2023.03.07,B2C(택배),W00681,艾多美 護髮油,63,1,50,45,215,723030605395,1,B2C,0.48374999999999996,0.48374999999999996,**,529,1.0,A
2023.03.07,B2C(택배),W90672,艾多美 泡泡染髮乳-琥珀棕,48,1,115,50,145,723030605395,1,B2C,0.83375,0.83375,**,530,,B
2023.03.07,B2C(택배),W90943,艾多美 美妍膠原飲,12,1,13,7,10,723030605395,1,B2C,0.00091,0.00091,**,531,1.0,B
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,4,310,110,212,723030605395,4,B2C,7.2292,28.9168,**,533,1.0,B
2023.03.07,B2C(택배),W90673,艾多美 泡泡染髮乳-自然黑,48,1,115,50,145,723030605395,1,B2C,0.83375,0.83375,**,534,1.0,B
